timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-03T10:54:02,ex6_reports,8c07a004-5e3f-435a-83c7-99534fbf1aef,run_small,0.1213075999985449,3.8112944920338087e-06,3.141843126135152e-05,42.5,189.68504090965345,10.0,1.4061703472988384e-06,6.288338363996671e-06,3.292691666704033e-07,8.023777877965913e-06,,,,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.5,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,,,15.727043151855469,machine,N,1.0
2025-10-03T10:54:04,ex6_reports,631e50d6-7c79-4ef0-8c5f-094f093278d8,run_medium,0.3013684000179637,3.0725603321002283e-06,1.0195363322488627e-05,42.5,25.15930172856257,10.0,3.539234722464042e-06,2.098057234008188e-06,8.312561111071975e-07,6.468548067579427e-06,,,,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.5,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,,,15.727043151855469,machine,N,1.0
2025-10-03T10:54:06,ex6_reports,1fdde14b-046b-44e4-9c41-293f15e73981,run_large,0.4793050999869592,4.093980965817427e-06,8.541492602371254e-06,42.5,12.470345851021772,10.0,5.638382916509323e-06,1.655556879996689e-06,1.3249674999517283e-06,8.61890729645774e-06,,,,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.5,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,,,15.727043151855469,machine,N,1.0
2025-10-03T12:55:11,ex7_models_compare,ef35d53d-3a1b-4363-9000-d90b7f517e71,LogReg,0.033353899983922,3.228189734058277e-06,9.678597512178188e-05,42.5,752.8914737179241,10.0,3.4928743049628494e-07,6.368060649991625e-06,7.88408333189889e-08,6.796188913806899e-06,,,,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.5,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,,,15.727043151855469,machine,N,1.0
2025-10-03T12:55:13,ex7_models_compare,76b0030c-9d1a-4f10-9a36-3de328b67f37,SVM,0.0137785000260919,5.356687166214317e-08,3.887714305672257e-06,42.5,0.0,10.0,9.320958357016533e-08,0.0,1.9562777823820297e-08,1.1277236139398565e-07,,,,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.5,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,,,15.727043151855469,machine,N,1.0
2025-10-03T12:55:16,ex7_models_compare,61a26e89-4f43-4590-b495-8a430500c96c,RandomForest,0.3555010999843944,3.043624016286524e-06,8.561503793997068e-06,42.5,14.400085171031028,10.0,4.069782291521228e-06,1.3816677719921675e-06,9.56179444458232e-07,6.407629507971628e-06,,,,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.5,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,,,15.727043151855469,machine,N,1.0
2025-10-03T12:55:18,ex7_models_compare,4b2601c0-d92c-4e2d-b583-a6668d820deb,MLP,0.18124879998504184,2.800035934409709e-06,1.5448576402386065e-05,42.5,66.10153310688727,10.0,2.109759027775403e-06,3.2905581879988377e-06,4.944952777198826e-07,5.894812493494124e-06,,,,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.5,16,12th Gen Intel(R) Core(TM) i7-12650H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,,,15.727043151855469,machine,N,1.0
